rating_id,user_id,book_id,score,created_at
1315,76,8,5,2024-12-31 00:00:00
1316,76,4,4,2025-01-13 00:00:00
1317,76,22,4,2026-02-02 00:00:00
1318,76,27,4,2025-02-15 00:00:00
1319,76,26,5,2024-05-16 00:00:00
1320,76,29,5,2025-01-25 00:00:00
1321,76,24,5,2025-04-12 00:00:00
1322,76,30,3,2025-12-20 00:00:00
1323,76,23,4,2026-04-21 00:00:00
1324,76,15,4,2024-06-25 00:00:00
1325,76,12,5,2025-05-18 00:00:00
1326,76,20,4,2024-05-28 00:00:00
1327,76,3,5,2025-06-01 00:00:00
1328,77,19,5,2025-11-19 00:00:00
1329,77,13,5,2024-09-06 00:00:00
1330,77,27,4,2025-07-22 00:00:00
1331,77,9,3,2025-01-29 00:00:00
1332,77,24,3,2024-08-19 00:00:00
1333,77,30,5,2024-11-08 00:00:00
1334,77,18,4,2024-09-25 00:00:00
1335,77,7,5,2025-01-14 00:00:00
1336,77,10,4,2026-01-27 00:00:00
1337,77,23,3,2025-01-18 00:00:00
1338,78,10,3,2024-10-30 00:00:00
1339,78,1,5,2026-02-10 00:00:00
1340,78,19,5,2024-06-06 00:00:00
1341,78,30,3,2025-02-03 00:00:00
1342,78,5,4,2025-09-21 00:00:00
1343,78,7,5,2024-06-08 00:00:00
1344,78,21,5,2024-05-17 00:00:00
1345,78,29,2,2025-03-27 00:00:00
1346,78,6,5,2025-01-31 00:00:00
1347,78,24,2,2026-04-26 00:00:00
1348,78,14,2,2025-04-09 00:00:00
1349,78,22,5,2025-08-18 00:00:00
1350,78,18,4,2025-08-29 00:00:00
1351,78,12,3,2025-02-23 00:00:00
1352,78,4,2,2025-05-20 00:00:00
1353,78,17,5,2024-06-03 00:00:00
1354,78,28,5,2025-09-17 00:00:00
1355,78,25,5,2024-06-19 00:00:00
1356,78,20,3,2026-03-16 00:00:00
1357,78,27,4,2025-05-31 00:00:00
1358,78,26,4,2024-07-30 00:00:00
1359,79,23,3,2025-08-30 00:00:00
1360,79,21,5,2025-05-29 00:00:00
1361,79,6,4,2024-07-10 00:00:00
1362,79,4,5,2026-03-21 00:00:00
1363,79,25,4,2025-03-02 00:00:00
1364,79,20,4,2025-07-09 00:00:00
1365,79,12,5,2025-05-26 00:00:00
1366,79,15,4,2024-10-25 00:00:00
1367,79,26,2,2024-05-27 00:00:00
1368,79,16,5,2024-08-16 00:00:00
1369,79,9,5,2024-11-13 00:00:00
1370,79,14,4,2025-02-02 00:00:00
1371,79,1,4,2024-12-13 00:00:00
1372,79,24,2,2025-10-15 00:00:00
1373,79,7,2,2025-10-03 00:00:00
1374,79,28,3,2025-11-04 00:00:00
1375,80,13,4,2024-12-16 00:00:00
1376,80,15,5,2024-05-17 00:00:00
1377,80,23,3,2025-02-20 00:00:00
1378,80,1,5,2024-12-27 00:00:00
1379,80,5,3,2024-07-23 00:00:00
1380,80,22,5,2024-05-16 00:00:00
1381,80,8,5,2025-11-30 00:00:00
1382,80,24,3,2025-01-19 00:00:00
1383,80,2,5,2025-12-01 00:00:00
1384,80,11,3,2024-08-22 00:00:00
1385,80,10,4,2024-06-21 00:00:00
1386,80,6,5,2026-01-01 00:00:00
1387,80,16,5,2025-03-19 00:00:00
1388,80,21,5,2024-11-16 00:00:00
1389,80,7,5,2025-11-12 00:00:00
1390,80,20,5,2025-08-15 00:00:00
1391,80,18,5,2024-12-04 00:00:00
1392,80,25,5,2024-06-25 00:00:00
1393,80,19,5,2024-09-07 00:00:00
1394,80,14,4,2025-03-05 00:00:00
1395,80,27,5,2026-01-29 00:00:00
1396,80,3,3,2024-09-21 00:00:00
1397,80,29,5,2025-05-13 00:00:00
1398,80,30,5,2025-07-29 00:00:00
1399,80,28,5,2025-03-19 00:00:00
1400,80,12,5,2025-11-09 00:00:00
1401,80,26,5,2026-01-21 00:00:00
1402,81,11,5,2025-05-14 00:00:00
1403,81,25,5,2025-08-28 00:00:00
1404,81,20,5,2025-04-08 00:00:00
1405,81,29,5,2025-05-27 00:00:00
1406,81,9,5,2025-01-18 00:00:00
1407,81,23,5,2025-03-15 00:00:00
1408,81,8,5,2026-04-04 00:00:00
1409,81,14,5,2024-05-14 00:00:00
1410,81,10,5,2025-08-19 00:00:00
1411,81,2,5,2024-11-19 00:00:00
1412,81,13,4,2026-04-27 00:00:00
1413,81,12,5,2025-06-05 00:00:00
1414,82,29,5,2025-04-05 00:00:00
1415,82,27,5,2025-09-04 00:00:00
1416,82,14,3,2025-07-07 00:00:00
1417,82,22,2,2026-01-29 00:00:00
1418,82,13,4,2026-01-02 00:00:00
1419,82,2,4,2025-06-14 00:00:00
1420,82,5,5,2024-09-17 00:00:00
1421,82,24,5,2026-02-26 00:00:00
1422,82,16,4,2025-10-18 00:00:00
1423,82,17,5,2025-02-21 00:00:00
1424,83,14,4,2025-11-14 00:00:00
1425,83,24,5,2024-05-18 00:00:00
1426,83,8,4,2025-09-28 00:00:00
1427,83,9,3,2024-07-03 00:00:00
1428,83,30,1,2024-06-05 00:00:00
1429,83,20,5,2025-11-30 00:00:00
1430,83,3,5,2024-06-04 00:00:00
1431,83,19,5,2026-03-04 00:00:00
1432,83,5,3,2025-10-29 00:00:00
1433,83,15,5,2025-12-31 00:00:00
1434,83,1,5,2024-08-31 00:00:00
1435,83,4,4,2025-11-29 00:00:00
1436,83,28,5,2025-08-23 00:00:00
1437,83,12,2,2025-03-20 00:00:00
1438,83,11,4,2024-07-01 00:00:00
1439,83,27,5,2024-05-22 00:00:00
1440,83,13,5,2025-01-11 00:00:00
1441,83,22,5,2024-07-04 00:00:00
1442,83,10,4,2024-07-22 00:00:00
1443,83,21,5,2026-04-19 00:00:00
1444,84,12,5,2024-11-15 00:00:00
1445,84,25,5,2025-07-04 00:00:00
1446,84,2,5,2025-12-08 00:00:00
1447,84,19,4,2024-05-19 00:00:00
1448,84,3,5,2024-08-18 00:00:00
1449,84,10,4,2025-09-28 00:00:00
1450,84,29,5,2025-08-31 00:00:00
1451,84,8,2,2025-06-28 00:00:00
1452,84,17,5,2025-09-22 00:00:00
1453,84,9,5,2024-09-02 00:00:00
1454,84,13,4,2024-08-01 00:00:00
1455,84,23,4,2024-10-14 00:00:00
1456,84,4,4,2024-07-04 00:00:00
1457,85,26,3,2024-06-26 00:00:00
1458,85,10,3,2025-04-08 00:00:00
1459,85,11,4,2025-07-31 00:00:00
1460,85,12,3,2024-05-06 00:00:00
1461,85,22,5,2024-05-07 00:00:00
1462,85,23,5,2025-05-03 00:00:00
1463,85,19,5,2024-12-02 00:00:00
1464,85,18,3,2025-02-16 00:00:00
1465,85,30,4,2025-09-08 00:00:00
1466,85,6,4,2025-06-22 00:00:00
1467,85,16,5,2026-01-28 00:00:00
1468,85,7,4,2025-08-28 00:00:00
1469,85,21,5,2024-09-18 00:00:00
1470,85,1,3,2024-10-10 00:00:00
1471,85,2,5,2026-04-20 00:00:00
1472,86,21,5,2026-04-23 00:00:00
1473,86,3,3,2024-06-27 00:00:00
1474,86,4,3,2025-01-04 00:00:00
1475,86,11,4,2025-06-28 00:00:00
1476,86,22,4,2024-10-28 00:00:00
1477,86,12,5,2025-02-05 00:00:00
1478,86,26,5,2025-11-16 00:00:00
1479,86,20,3,2025-02-10 00:00:00
1480,86,10,1,2024-05-04 00:00:00
1481,86,1,3,2025-07-13 00:00:00
1482,86,16,3,2025-02-23 00:00:00
1483,86,29,5,2026-03-29 00:00:00
1484,86,7,3,2024-12-26 00:00:00
1485,86,27,5,2025-08-01 00:00:00
1486,86,24,3,2024-12-16 00:00:00
1487,86,19,4,2024-06-01 00:00:00
1488,86,6,5,2025-03-17 00:00:00
1489,86,15,5,2025-12-17 00:00:00
1490,86,14,3,2026-01-10 00:00:00
1491,86,2,5,2025-12-22 00:00:00
1492,86,23,3,2024-05-30 00:00:00
1493,86,17,3,2024-06-05 00:00:00
1494,86,5,5,2024-08-27 00:00:00
1495,87,26,5,2025-10-26 00:00:00
1496,87,30,2,2026-03-08 00:00:00
1497,87,10,5,2025-09-25 00:00:00
1498,87,29,4,2024-08-17 00:00:00
1499,87,27,3,2025-08-15 00:00:00
1500,87,28,5,2025-04-23 00:00:00
1501,87,20,4,2026-01-21 00:00:00
1502,87,14,5,2024-05-31 00:00:00
1503,87,24,4,2025-05-26 00:00:00
1504,87,13,5,2024-09-04 00:00:00
1505,88,23,5,2024-11-21 00:00:00
1506,88,21,5,2025-06-24 00:00:00
1507,88,18,5,2024-05-05 00:00:00
1508,88,15,3,2025-12-30 00:00:00
1509,88,9,3,2024-10-31 00:00:00
1510,88,2,3,2024-07-15 00:00:00
1511,88,3,4,2025-12-15 00:00:00
1512,88,28,3,2026-03-09 00:00:00
1513,88,25,4,2025-09-27 00:00:00
1514,88,1,4,2024-07-05 00:00:00
1515,88,24,5,2025-06-02 00:00:00
1516,88,12,3,2025-12-15 00:00:00
1517,88,26,5,2025-06-02 00:00:00
1518,88,6,5,2024-07-29 00:00:00
1519,88,10,5,2025-09-18 00:00:00
1520,88,22,5,2025-07-18 00:00:00
1521,88,27,3,2026-04-14 00:00:00
1522,88,8,4,2024-05-26 00:00:00
1523,88,13,5,2024-07-28 00:00:00
1524,88,19,4,2025-02-02 00:00:00
1525,88,7,3,2025-07-29 00:00:00
1526,88,30,3,2024-07-25 00:00:00
1527,88,17,5,2025-03-22 00:00:00
1528,88,5,3,2025-09-05 00:00:00
1529,88,14,5,2025-04-18 00:00:00
1530,88,11,3,2024-12-26 00:00:00
1531,89,8,4,2026-04-09 00:00:00
1532,89,7,5,2026-01-15 00:00:00
1533,89,21,4,2026-01-15 00:00:00
1534,89,20,5,2025-12-06 00:00:00
1535,89,16,1,2025-09-13 00:00:00
1536,89,18,3,2025-04-01 00:00:00
1537,89,9,4,2025-09-11 00:00:00
1538,89,27,5,2024-05-27 00:00:00
1539,89,13,5,2024-12-13 00:00:00
1540,89,4,3,2025-09-13 00:00:00
1541,89,23,3,2025-07-16 00:00:00
1542,89,25,4,2024-08-08 00:00:00
1543,90,16,5,2025-04-24 00:00:00
1544,90,26,4,2026-01-08 00:00:00
1545,90,7,2,2025-05-08 00:00:00
1546,90,9,4,2025-07-03 00:00:00
1547,90,24,5,2025-08-25 00:00:00
1548,90,30,3,2026-03-04 00:00:00
1549,90,28,5,2024-05-18 00:00:00
1550,90,25,5,2025-04-09 00:00:00
1551,90,23,5,2025-04-15 00:00:00
1552,90,3,2,2024-06-21 00:00:00
1553,90,8,5,2024-08-30 00:00:00
1554,90,11,5,2025-12-01 00:00:00
1555,90,1,4,2025-08-23 00:00:00
1556,90,2,2,2024-09-25 00:00:00
1557,90,17,5,2025-11-28 00:00:00
1558,90,19,5,2025-01-04 00:00:00
1559,90,29,5,2024-11-06 00:00:00
1560,90,20,5,2025-06-28 00:00:00
1561,90,10,4,2025-05-20 00:00:00
1562,90,4,4,2024-07-09 00:00:00
1563,91,29,4,2024-07-16 00:00:00
1564,91,9,5,2025-07-29 00:00:00
1565,91,21,2,2024-09-30 00:00:00
1566,91,18,5,2024-12-21 00:00:00
1567,91,19,2,2025-06-12 00:00:00
1568,91,20,2,2025-06-18 00:00:00
1569,91,28,2,2025-07-15 00:00:00
1570,91,11,5,2025-06-12 00:00:00
1571,91,26,5,2025-12-19 00:00:00
1572,91,23,5,2025-05-26 00:00:00
1573,92,16,5,2025-03-16 00:00:00
1574,92,18,4,2025-02-03 00:00:00
1575,92,29,4,2024-07-30 00:00:00
1576,92,2,5,2026-02-04 00:00:00
1577,92,19,5,2025-08-04 00:00:00
1578,92,20,5,2024-06-01 00:00:00
1579,92,11,2,2024-07-10 00:00:00
1580,92,30,2,2025-08-23 00:00:00
1581,92,9,5,2025-11-23 00:00:00
1582,92,3,5,2025-04-11 00:00:00
1583,92,8,4,2026-02-15 00:00:00
1584,92,1,4,2024-06-14 00:00:00
1585,92,15,2,2025-01-08 00:00:00
1586,92,28,4,2024-10-30 00:00:00
1587,92,25,5,2026-01-09 00:00:00
1588,92,27,2,2026-01-10 00:00:00
1589,92,7,5,2025-03-20 00:00:00
1590,92,10,5,2025-03-15 00:00:00
1591,92,12,5,2025-05-15 00:00:00
1592,92,26,5,2025-09-25 00:00:00
1593,92,4,5,2024-12-29 00:00:00
1594,92,21,4,2026-03-22 00:00:00
1595,92,14,5,2025-12-02 00:00:00
1596,93,25,3,2026-04-27 00:00:00
1597,93,8,5,2024-07-20 00:00:00
1598,93,13,4,2026-03-24 00:00:00
1599,93,17,3,2025-10-20 00:00:00
1600,93,2,4,2024-08-23 00:00:00
1601,93,18,5,2025-09-28 00:00:00
1602,93,14,5,2025-04-16 00:00:00
1603,93,3,5,2025-06-25 00:00:00
1604,93,20,5,2024-05-14 00:00:00
1605,93,29,5,2025-03-03 00:00:00
1606,93,24,5,2024-10-22 00:00:00
1607,93,15,4,2025-05-22 00:00:00
1608,93,30,3,2025-11-01 00:00:00
1609,93,5,4,2025-04-13 00:00:00
1610,93,10,3,2024-08-29 00:00:00
1611,93,7,3,2025-02-08 00:00:00
1612,94,17,4,2025-02-07 00:00:00
1613,94,13,3,2024-11-30 00:00:00
1614,94,29,4,2024-07-27 00:00:00
1615,94,18,5,2025-06-04 00:00:00
1616,94,28,3,2026-01-25 00:00:00
1617,94,12,2,2026-04-19 00:00:00
1618,94,24,4,2026-04-02 00:00:00
1619,94,26,4,2024-10-21 00:00:00
1620,94,27,5,2024-09-22 00:00:00
1621,94,5,4,2025-12-18 00:00:00
1622,94,3,5,2025-10-21 00:00:00
1623,94,11,3,2025-09-15 00:00:00
1624,94,2,3,2025-04-08 00:00:00
1625,94,8,5,2025-07-23 00:00:00
1626,94,9,2,2024-07-27 00:00:00
1627,94,6,2,2024-09-14 00:00:00
1628,94,4,5,2025-01-15 00:00:00
1629,94,30,5,2025-12-26 00:00:00
1630,94,14,4,2025-08-05 00:00:00
1631,94,7,5,2026-01-25 00:00:00
1632,94,25,2,2025-04-25 00:00:00
1633,94,20,5,2025-03-26 00:00:00
1634,95,22,3,2025-10-02 00:00:00
1635,95,19,5,2024-12-17 00:00:00
1636,95,11,5,2025-02-21 00:00:00
1637,95,15,4,2025-07-26 00:00:00
1638,95,14,5,2024-08-01 00:00:00
1639,95,13,4,2025-02-15 00:00:00
1640,95,28,4,2025-04-13 00:00:00
1641,95,9,5,2025-01-25 00:00:00
1642,95,21,3,2024-11-23 00:00:00
1643,95,12,4,2025-07-04 00:00:00
1644,95,2,4,2024-07-09 00:00:00
1645,95,27,5,2024-11-03 00:00:00
1646,95,3,4,2026-01-03 00:00:00
1647,96,21,4,2026-02-18 00:00:00
1648,96,10,4,2025-03-01 00:00:00
1649,96,15,5,2025-06-10 00:00:00
1650,96,5,5,2026-02-08 00:00:00
1651,96,8,4,2025-06-14 00:00:00
1652,96,26,4,2025-03-24 00:00:00
1653,96,6,4,2024-12-11 00:00:00
1654,96,12,5,2025-04-13 00:00:00
1655,96,17,5,2026-01-15 00:00:00
1656,96,19,2,2026-03-13 00:00:00
1657,96,4,5,2025-12-09 00:00:00
1658,96,1,4,2024-05-26 00:00:00
1659,96,16,5,2025-11-07 00:00:00
1660,96,14,2,2025-04-18 00:00:00
1661,96,23,5,2024-05-26 00:00:00
1662,97,20,5,2025-10-20 00:00:00
1663,97,26,3,2025-11-13 00:00:00
1664,97,6,5,2025-12-01 00:00:00
1665,97,12,4,2026-01-08 00:00:00
1666,97,11,3,2025-01-14 00:00:00
1667,97,14,3,2026-04-01 00:00:00
1668,97,29,4,2024-11-03 00:00:00
1669,97,15,5,2025-12-30 00:00:00
1670,97,3,5,2025-05-03 00:00:00
1671,97,18,4,2025-11-27 00:00:00
1672,97,21,5,2024-11-26 00:00:00
1673,98,17,5,2024-09-10 00:00:00
1674,98,24,1,2025-01-02 00:00:00
1675,98,5,3,2024-09-27 00:00:00
1676,98,12,5,2025-09-09 00:00:00
1677,98,9,4,2025-12-01 00:00:00
1678,98,11,5,2025-06-23 00:00:00
1679,98,4,5,2025-05-22 00:00:00
1680,98,22,4,2025-05-06 00:00:00
1681,98,21,5,2024-06-20 00:00:00
1682,98,15,4,2025-04-22 00:00:00
1683,98,30,5,2025-06-26 00:00:00
1684,98,29,5,2024-11-16 00:00:00
1685,98,2,5,2024-08-28 00:00:00
1686,98,25,4,2025-07-28 00:00:00
1687,98,19,5,2024-07-14 00:00:00
1688,98,18,2,2025-03-06 00:00:00
1689,98,23,5,2025-04-30 00:00:00
1690,98,8,4,2024-09-16 00:00:00
1691,98,1,5,2025-04-27 00:00:00
1692,98,26,3,2025-10-14 00:00:00
1693,99,27,3,2025-01-01 00:00:00
1694,99,6,5,2025-08-19 00:00:00
1695,99,28,5,2024-07-17 00:00:00
1696,99,26,5,2026-01-20 00:00:00
1697,99,20,5,2024-08-27 00:00:00
1698,99,4,5,2024-06-04 00:00:00
1699,99,24,5,2024-09-15 00:00:00
1700,99,15,3,2025-10-08 00:00:00
1701,99,18,3,2025-02-28 00:00:00
1702,99,12,5,2025-06-22 00:00:00
1703,99,9,2,2024-09-27 00:00:00
1704,99,1,5,2024-10-19 00:00:00
1705,99,3,3,2025-02-07 00:00:00
1706,99,16,2,2024-11-07 00:00:00
1707,99,13,4,2025-06-14 00:00:00
1708,99,25,5,2025-01-06 00:00:00
1709,99,8,4,2025-01-08 00:00:00
1710,99,19,5,2025-01-13 00:00:00
1711,99,10,2,2025-02-23 00:00:00
1712,99,29,2,2024-08-09 00:00:00
1713,99,21,5,2024-09-13 00:00:00
1714,99,22,4,2025-12-21 00:00:00
1715,100,29,3,2024-09-05 00:00:00
1716,100,17,4,2024-06-16 00:00:00
1717,100,14,3,2025-03-31 00:00:00
1718,100,23,5,2026-01-11 00:00:00
1719,100,21,4,2025-02-19 00:00:00
1720,100,15,3,2025-07-14 00:00:00
1721,100,13,5,2026-04-19 00:00:00
1722,100,5,4,2026-03-27 00:00:00
1723,100,22,4,2024-06-27 00:00:00
1724,100,16,4,2026-03-18 00:00:00
1725,100,11,5,2025-05-02 00:00:00
1726,100,3,5,2025-01-16 00:00:00
1727,100,9,3,2025-04-29 00:00:00
1728,100,27,4,2025-05-08 00:00:00
1729,100,4,5,2024-11-21 00:00:00
1730,100,30,2,2024-06-28 00:00:00
1731,100,7,3,2024-06-28 00:00:00
1732,100,8,5,2025-01-15 00:00:00
1733,100,28,5,2025-12-08 00:00:00
1734,100,20,4,2025-03-23 00:00:00
1735,100,19,3,2025-04-10 00:00:00
1736,100,6,5,2024-08-18 00:00:00
1737,100,2,5,2024-09-18 00:00:00
1738,100,24,5,2025-12-19 00:00:00
1739,100,25,5,2024-09-09 00:00:00
1740,100,10,5,2026-02-20 00:00:00
1741,100,18,2,2025-11-19 00:00:00
1742,101,28,5,2025-02-05 00:00:00
1743,101,4,5,2026-02-17 00:00:00
1744,101,10,4,2024-11-17 00:00:00
1745,101,3,3,2024-12-06 00:00:00
1746,101,8,4,2026-04-07 00:00:00
1747,101,24,4,2025-08-16 00:00:00
1748,101,13,5,2026-02-20 00:00:00
1749,101,30,5,2025-11-20 00:00:00
1750,101,19,5,2024-10-30 00:00:00
1751,101,29,5,2025-03-18 00:00:00
1752,101,9,4,2024-09-11 00:00:00
1753,101,14,4,2025-08-04 00:00:00
1754,101,5,5,2026-03-28 00:00:00
1755,101,7,4,2025-08-06 00:00:00
1756,101,26,3,2026-03-01 00:00:00
1757,101,20,4,2024-06-20 00:00:00
1758,101,15,5,2026-02-26 00:00:00
1759,102,13,3,2025-07-15 00:00:00
1760,102,2,3,2024-08-22 00:00:00
1761,102,4,5,2025-08-23 00:00:00
1762,102,21,5,2024-08-18 00:00:00
1763,102,29,4,2024-06-26 00:00:00
1764,102,23,3,2026-02-11 00:00:00
1765,102,7,2,2024-10-21 00:00:00
1766,102,28,3,2024-05-08 00:00:00
1767,102,12,5,2025-09-17 00:00:00
1768,102,9,5,2025-04-20 00:00:00
1769,102,15,5,2025-07-05 00:00:00
1770,102,3,5,2024-11-07 00:00:00
1771,102,18,5,2024-05-16 00:00:00
1772,102,11,4,2026-01-14 00:00:00
1773,102,10,3,2024-05-08 00:00:00
1774,102,24,5,2025-07-18 00:00:00
1775,102,19,2,2024-11-13 00:00:00
1776,103,19,3,2024-06-01 00:00:00
1777,103,26,5,2025-08-18 00:00:00
1778,103,21,5,2025-05-20 00:00:00
1779,103,28,4,2024-08-08 00:00:00
1780,103,30,4,2024-06-24 00:00:00
1781,103,6,3,2024-07-01 00:00:00
1782,103,3,5,2025-12-24 00:00:00
1783,103,25,4,2024-06-23 00:00:00
1784,103,22,4,2025-08-03 00:00:00
1785,103,9,5,2025-01-12 00:00:00
1786,103,17,1,2025-01-08 00:00:00
1787,103,5,3,2024-12-25 00:00:00
1788,103,16,4,2025-03-08 00:00:00
1789,103,15,2,2026-02-08 00:00:00
1790,103,18,3,2024-08-14 00:00:00
1791,103,4,4,2026-02-24 00:00:00
1792,103,11,5,2025-07-22 00:00:00
1793,104,13,5,2024-06-27 00:00:00
1794,104,25,5,2025-04-05 00:00:00
1795,104,10,5,2024-07-05 00:00:00
1796,104,30,2,2026-02-10 00:00:00
1797,104,8,5,2024-09-29 00:00:00
1798,104,22,5,2024-10-26 00:00:00
1799,104,23,5,2024-11-06 00:00:00
1800,104,18,5,2024-08-17 00:00:00
1801,104,12,5,2025-06-10 00:00:00
1802,104,4,3,2024-09-18 00:00:00
1803,104,17,3,2025-08-24 00:00:00
1804,104,26,5,2025-09-06 00:00:00
1805,104,15,4,2024-05-21 00:00:00
1806,104,7,4,2025-04-25 00:00:00
1807,104,21,2,2025-04-25 00:00:00
1808,104,6,5,2025-01-26 00:00:00
1809,104,28,5,2025-09-07 00:00:00
1810,104,1,4,2024-10-27 00:00:00
1811,105,4,4,2025-04-17 00:00:00
1812,105,1,5,2025-04-07 00:00:00
1813,105,21,4,2024-11-26 00:00:00
1814,105,23,5,2026-01-21 00:00:00
1815,105,6,4,2025-05-16 00:00:00
1816,105,12,3,2025-07-12 00:00:00
1817,105,15,5,2025-10-30 00:00:00
1818,105,18,5,2026-03-19 00:00:00
1819,105,11,5,2025-09-27 00:00:00
1820,105,26,5,2024-09-19 00:00:00
1821,105,2,5,2025-06-13 00:00:00
1822,105,13,2,2025-07-13 00:00:00
1823,105,17,3,2025-07-10 00:00:00
1824,105,22,4,2025-09-13 00:00:00
1825,105,16,5,2025-08-08 00:00:00
1826,105,27,5,2026-01-12 00:00:00
1827,105,7,5,2025-12-07 00:00:00
1828,106,20,4,2025-10-21 00:00:00
1829,106,11,5,2025-07-15 00:00:00
1830,106,6,3,2024-11-18 00:00:00
1831,106,19,5,2025-09-23 00:00:00
1832,106,5,1,2024-12-14 00:00:00
1833,106,7,4,2024-05-03 00:00:00
1834,106,17,3,2025-02-26 00:00:00
1835,106,1,5,2024-07-23 00:00:00
1836,106,15,5,2024-12-21 00:00:00
1837,106,23,4,2025-06-27 00:00:00
1838,106,22,5,2024-06-15 00:00:00
1839,106,8,4,2024-07-24 00:00:00
1840,106,29,4,2025-04-30 00:00:00
1841,107,2,5,2025-09-08 00:00:00
1842,107,8,3,2025-04-13 00:00:00
1843,107,28,4,2025-09-22 00:00:00
1844,107,9,4,2026-04-17 00:00:00
1845,107,5,2,2026-04-10 00:00:00
1846,107,27,5,2024-11-07 00:00:00
1847,107,26,4,2024-12-20 00:00:00
1848,107,14,3,2025-06-26 00:00:00
1849,107,10,2,2026-03-27 00:00:00
1850,107,15,3,2025-12-25 00:00:00
1851,107,3,5,2024-06-28 00:00:00
1852,107,12,5,2026-02-03 00:00:00
1853,107,21,3,2026-04-10 00:00:00
1854,107,17,1,2024-10-23 00:00:00
1855,107,24,4,2026-01-23 00:00:00
1856,107,23,5,2025-03-26 00:00:00
1857,107,19,4,2025-06-03 00:00:00
1858,107,29,4,2026-04-07 00:00:00
1859,107,25,5,2025-10-05 00:00:00
1860,107,1,3,2025-04-10 00:00:00
1861,107,6,3,2026-01-25 00:00:00
1862,107,20,3,2025-03-10 00:00:00
1863,107,13,5,2025-07-13 00:00:00
1864,107,22,5,2024-10-31 00:00:00
1865,107,7,4,2025-04-04 00:00:00
1866,107,18,2,2025-03-23 00:00:00
1867,107,30,5,2024-10-18 00:00:00
1868,108,28,3,2025-02-06 00:00:00
1869,108,10,5,2026-03-22 00:00:00
1870,108,4,5,2025-11-07 00:00:00
1871,108,29,5,2025-12-08 00:00:00
1872,108,25,5,2025-03-18 00:00:00
1873,108,22,1,2025-12-31 00:00:00
1874,108,20,5,2024-06-07 00:00:00
1875,108,17,3,2025-06-04 00:00:00
1876,108,21,5,2024-09-30 00:00:00
1877,108,9,5,2025-12-07 00:00:00
1878,108,19,3,2024-08-10 00:00:00
1879,108,8,5,2025-04-15 00:00:00
1880,108,24,4,2025-08-16 00:00:00
1881,109,2,3,2025-02-04 00:00:00
1882,109,24,5,2025-05-31 00:00:00
1883,109,6,4,2025-12-31 00:00:00
1884,109,9,4,2025-04-09 00:00:00
1885,109,21,5,2025-05-02 00:00:00
1886,109,14,4,2024-11-12 00:00:00
1887,109,1,4,2024-08-19 00:00:00
1888,109,15,5,2025-11-11 00:00:00
1889,109,11,5,2024-05-02 00:00:00
1890,109,26,4,2024-10-04 00:00:00
1891,109,8,5,2024-05-29 00:00:00
1892,109,4,3,2025-02-09 00:00:00
1893,109,25,5,2025-10-30 00:00:00
1894,109,17,3,2025-01-08 00:00:00
1895,109,3,5,2025-02-20 00:00:00
1896,109,30,3,2025-04-04 00:00:00
1897,109,20,4,2026-04-20 00:00:00
1898,109,23,4,2024-11-08 00:00:00
1899,109,28,4,2025-05-29 00:00:00
1900,109,16,3,2025-08-14 00:00:00
1901,109,7,4,2026-04-17 00:00:00
1902,109,29,4,2026-03-27 00:00:00
1903,109,13,5,2025-03-19 00:00:00
1904,109,12,3,2025-07-24 00:00:00
1905,109,18,4,2024-09-22 00:00:00
1906,110,13,5,2025-12-31 00:00:00
1907,110,21,4,2024-09-28 00:00:00
1908,110,22,5,2026-01-30 00:00:00
1909,110,25,3,2025-10-26 00:00:00
1910,110,15,5,2025-10-22 00:00:00
1911,110,19,4,2025-11-08 00:00:00
1912,110,6,5,2025-09-20 00:00:00
1913,110,3,5,2026-02-06 00:00:00
1914,110,24,5,2025-06-19 00:00:00
1915,110,17,5,2024-07-12 00:00:00
1916,111,17,5,2026-03-27 00:00:00
1917,111,5,4,2026-01-13 00:00:00
1918,111,2,4,2025-11-19 00:00:00
1919,111,9,5,2025-05-21 00:00:00
1920,111,6,4,2026-01-18 00:00:00
1921,111,26,4,2025-06-21 00:00:00
1922,111,25,3,2026-04-08 00:00:00
1923,111,22,4,2024-08-07 00:00:00
1924,111,12,5,2025-03-18 00:00:00
1925,111,18,4,2025-08-15 00:00:00
1926,111,16,5,2024-08-23 00:00:00
1927,111,20,4,2024-06-05 00:00:00
1928,111,4,4,2026-03-20 00:00:00
1929,111,8,5,2024-11-27 00:00:00
1930,111,21,4,2025-07-29 00:00:00
1931,111,1,5,2024-08-31 00:00:00
1932,112,13,5,2024-12-16 00:00:00
1933,112,15,5,2025-09-15 00:00:00
1934,112,24,5,2025-09-02 00:00:00
1935,112,28,4,2025-05-17 00:00:00
1936,112,30,4,2026-04-29 00:00:00
1937,112,11,4,2025-03-19 00:00:00
1938,112,26,5,2025-12-10 00:00:00
1939,112,25,4,2026-03-16 00:00:00
1940,112,9,4,2026-01-25 00:00:00
1941,112,22,4,2025-02-19 00:00:00
1942,113,3,5,2025-04-20 00:00:00
1943,113,6,2,2024-08-25 00:00:00
1944,113,10,5,2025-08-15 00:00:00
1945,113,29,4,2024-06-08 00:00:00
1946,113,5,3,2024-10-22 00:00:00
1947,113,7,3,2025-07-04 00:00:00
1948,113,20,4,2026-04-13 00:00:00
1949,113,24,5,2024-07-18 00:00:00
